南北,2室2厅1卫,低层,86, 15349 ,中装修,132, 迎宾路3号住宅,惠济 北大学城,null,无,商品房,普通住宅,平层,板楼,2022-04-10
南北,3室2厅2卫,中层,132.8, 13855 ,中装修,184, 御府三号一期,金水 汽配大世界,null,有,商品房,普通住宅,平层,板楼,2022-04-09
南,2室2厅1卫,高层,88, 12500 ,中装修,110, 正商世纪港湾,金水 海洋馆,null,无,商品房,普通住宅,平层,板楼,2022-04-07
南北,2室2厅1卫,中层,89, 16742 ,简装修,149, 盛润小城之春,金水 陈寨,null,有,商品房,普通住宅,平层,板楼,2022-02-28
南北,3室2厅1卫,高层,89, 17730 ,精装修,157.8, 和昌悦澜,金水 新北站,null,无,商品房,普通住宅,平层,板楼,2022-04-13
南北,3室2厅1卫,高层,89, 17730 ,精装修,157.8, 和昌悦澜,金水 新北站,null,无,商品房,普通住宅,平层,板楼,2022-04-13
南北,3室2厅1卫,高层,126.5, 15652 ,精装修,198, 建业花园里,惠济 北大学城,null,有,商品房,普通住宅,平层,板楼,2022-04-02
南,3室2厅1卫,高层,90.71, 18300 ,精装修,166, 正弘澜庭叙,惠济 北大学城,null,有,商品房,普通住宅,平层,板楼,2022-04-01
南北,4室2厅2卫,中层,129, 27519 ,精装修,355, 中海锦苑,金水 省中医院,null,有,商品房,普通住宅,平层,板楼,2022-04-02
东,3室2厅1卫,中层,130, 13538 ,毛坯,176, 民安北郡,惠济 北大学城,null,无,商品房,普通住宅,平层,板楼,2022-03-27
南,2室2厅1卫,低层,89.63, 20417 ,中装修,183, 嘉辰丽景苑,金水 北站,null,无,商品房,普通住宅,平层,板楼,2022-03-18
南北,3室2厅2卫,中层,70, 15000 ,中装修,105, 21世纪社区楼中楼,金水 汽配大世界,null,有,商品房,普通住宅,平层,板楼,2022-02-25
南,2室2厅1卫,低层,89.63, 20417 ,中装修,183, 嘉辰丽景苑,金水 北站,null,无,商品房,普通住宅,平层,板楼,2022-03-18
西南,2室2厅1卫,高层,89, 14045 ,中装修,125, 国泰罗马假日,金水 汽配大世界,null,有,商品房,普通住宅,平层,板楼,2022-03-30
南北,3室2厅2卫,中层,70, 15000 ,中装修,105, 21世纪社区楼中楼,金水 汽配大世界,null,有,商品房,普通住宅,平层,板楼,2022-02-25
西南,2室2厅1卫,高层,89, 14045 ,中装修,125, 国泰罗马假日,金水 汽配大世界,null,有,商品房,普通住宅,平层,板楼,2022-03-30
南北,3室2厅1卫,高层,89, 15955 ,简装修,142, 碧源月湖,惠济 北大学城,null,无,商品房,普通住宅,平层,板楼,2022-04-13
南北,3室2厅1卫,中层,123, 13171 ,中装修,162, 天伦琥珀名城,金水 汽配大世界,null,有,商品房,普通住宅,平层,板楼,2022-04-09
南北,4室2厅2卫,高层,126, 18651 ,毛坯,235, 瀚宇天悦,金水 索凌路北段,null,无,商品房,普通住宅,平层,板楼,2022-04-09
南北,4室2厅1卫,高层,135.85, 19507 ,毛坯,265, 保利海上五月花,金水 新北站,null,无,商品房,普通住宅,平层,板楼,2022-02-28
南北,3室2厅2卫,高层,124, 12097 ,简装修,150, 华瑞紫桂苑,金水 海洋馆,null,有,商品房,普通住宅,平层,板楼,2022-03-26
南北,4室2厅1卫,中层,136, 19485 ,毛坯,265, 保利海上五月花,金水 新北站,null,有,商品房,普通住宅,平层,板楼,2022-04-02
南北,3室2厅2卫,高层,124, 12097 ,简装修,150, 华瑞紫桂苑,金水 海洋馆,null,有,商品房,普通住宅,平层,板楼,2022-03-26
南北,3室2厅1卫,中层,87.6, 14155 ,毛坯,124, 琥珀名城一期,金水 汽配大世界,null,有,商品房,普通住宅,平层,板楼,2022-03-26
南,3室2厅1卫,中层,89, 19326 ,中装修,172, 正弘澜庭叙,惠济 北大学城,null,无,商品房,普通住宅,平层,板楼,2022-03-20
南北,3室2厅1卫,高层,89, 15618 ,精装修,139, 瀚宇广场,金水 索凌路北段,null,无,商品房,普通住宅,平层,板楼,2022-04-10
南北,3室2厅2卫,中层,126, 21825 ,中装修,275, 嘉辰丽景苑,金水 北站,null,有,商品房,普通住宅,平层,板楼,2022-03-18
南北,3室2厅2卫,高层,159, 9371 ,中装修,149, 金成中苑,金水 财富广场,null,有,商品房,普通住宅,平层,板楼,2022-03-24
南北,3室2厅2卫,高层,159, 9371 ,中装修,149, 金成中苑,金水 财富广场,null,有,商品房,普通住宅,平层,板楼,2022-03-24
南北,3室2厅1卫,高层,75, 16000 ,中装修,120, 21世纪社区楼中楼,金水 汽配大世界,null,无,商品房,普通住宅,平层,板楼,2022-03-17
南北,3室2厅1卫,高层,89, 15955 ,简装修,142, 碧源月湖,惠济 北大学城,null,无,商品房,普通住宅,平层,板楼,2022-03-24
南北,3室2厅1卫,高层,75, 16000 ,中装修,120, 21世纪社区楼中楼,金水 汽配大世界,null,无,商品房,普通住宅,平层,板楼,2022-03-17
南北,4室2厅2卫,中层,140, 18571 ,毛坯,260, 保利海上五月花,金水 新北站,null,无,商品房,普通住宅,平层,板楼,2022-04-14
东,3室1厅1卫,低层,89, 16854 ,毛坯,150, 正弘澜庭叙,惠济 北大学城,null,有,商品房,普通住宅,平层,板楼,2022-02-16
南,3室2厅1卫,中层,89, 18876 ,中装修,168, 正弘澜庭叙,惠济 北大学城,null,有,商品房,普通住宅,平层,板楼,2022-04-09
南,3室2厅1卫,中层,89, 18876 ,中装修,168, 正弘澜庭叙,惠济 北大学城,null,有,商品房,普通住宅,平层,板楼,2022-04-09
南,2室2厅1卫,中层,92, 13261 ,简装修,122, 国泰罗马假日,金水 汽配大世界,null,无,商品房,普通住宅,平层,板楼,2022-03-17
南北,3室2厅1卫,高层,92, 15761 ,中装修,145, 琥珀名城四期,金水 汽配大世界,null,有,商品房,普通住宅,平层,板楼,2022-03-27
南,2室2厅1卫,中层,92, 13261 ,简装修,122, 国泰罗马假日,金水 汽配大世界,null,无,商品房,普通住宅,平层,板楼,2022-03-17
南北,3室2厅1卫,高层,92, 15761 ,中装修,145, 琥珀名城四期,金水 汽配大世界,null,有,商品房,普通住宅,平层,板楼,2022-03-27
南北,3室2厅2卫,低层,126.26, 26849 ,中装修,339, 鑫苑名家,金水 北站,null,无,商品房,普通住宅,平层,板楼,2022-02-12
南,2室2厅1卫,高层,89, 15169 ,精装修,135, 山顶御鑫城,金水 北站,null,有,商品房,普通住宅,平层,板楼,2022-03-31
南北,3室2厅2卫,低层,126.26, 26849 ,中装修,339, 鑫苑名家,金水 北站,null,无,商品房,普通住宅,平层,板楼,2022-02-12
南,2室2厅1卫,高层,89, 15169 ,精装修,135, 山顶御鑫城,金水 北站,null,有,商品房,普通住宅,平层,板楼,2022-03-31
南北,4室2厅2卫,低层,143, 16434 ,毛坯,235, 建业花园里,惠济 北大学城,null,无,商品房,普通住宅,平层,板楼,2022-04-15
南,3室2厅2卫,低层,113, 11504 ,中装修,130, 正弘春晓,金水 绿荫广场,null,有,商品房,普通住宅,平层,板楼,2022-04-10
南北,4室2厅2卫,低层,143, 16434 ,毛坯,235, 建业花园里,惠济 北大学城,null,无,商品房,普通住宅,平层,板楼,2022-04-15
南,3室2厅2卫,低层,113, 11504 ,中装修,130, 正弘春晓,金水 绿荫广场,null,有,商品房,普通住宅,平层,板楼,2022-04-10
南北,3室2厅1卫,中层,89, 14607 ,中装修,130, 鑫苑逸品香山,惠济 北大学城,null,无,商品房,普通住宅,平层,板楼,2022-04-01
南北,3室2厅1卫,中层,89, 14607 ,中装修,130, 鑫苑逸品香山,惠济 北大学城,null,无,商品房,普通住宅,平层,板楼,2022-04-01
南北,3室2厅1卫,中层,89, 17978 ,毛坯,160, 保利海上五月花,金水 新北站,null,无,商品房,普通住宅,平层,板楼,2022-04-14
南北,3室2厅2卫,中层,151.07, 16946 ,中装修,256, 山顶御鑫城,金水 北站,null,无,商品房,普通住宅,平层,板楼,2022-03-18
南北,4室2厅2卫,高层,126, 18651 ,中装修,235, 瀚宇天悦,金水 索凌路北段,null,有,商品房,普通住宅,平层,板楼,2022-04-09
南北,3室2厅2卫,中层,151.07, 16946 ,中装修,256, 山顶御鑫城,金水 北站,null,无,商品房,普通住宅,平层,板楼,2022-03-18
南北,4室2厅2卫,高层,126, 18651 ,中装修,235, 瀚宇天悦,金水 索凌路北段,null,有,商品房,普通住宅,平层,板楼,2022-04-09
南,3室2厅1卫,中层,89, 15730 ,毛坯,140, 建业花园里,惠济 北大学城,null,无,商品房,普通住宅,平层,板楼,2022-03-20
南北,3室2厅1卫,低层,89, 16629 ,简装修,148, 康桥朗城,金水 新北站,null,无,商品房,普通住宅,平层,板楼,2022-03-25
南,3室2厅1卫,中层,89, 15730 ,毛坯,140, 建业花园里,惠济 北大学城,null,无,商品房,普通住宅,平层,板楼,2022-03-20
南北,3室2厅1卫,低层,89, 16629 ,简装修,148, 康桥朗城,金水 新北站,null,无,商品房,普通住宅,平层,板楼,2022-03-25
南北,3室2厅1卫,高层,129, 15271 ,中装修,197, 融创珑府,金水 索凌路北段,null,无,商品房,普通住宅,平层,板楼,2022-04-05
南北,2室2厅1卫,高层,84, 11429 ,中装修,96, 汉飞城市公园二期,金水 汽配大世界,null,有,商品房,普通住宅,平层,板楼,2022-04-01
南北,2室2厅1卫,高层,84, 11429 ,中装修,96, 汉飞城市公园二期,金水 汽配大世界,null,有,商品房,普通住宅,平层,板楼,2022-04-01
南北,3室2厅1卫,高层,129, 15271 ,中装修,197, 融创珑府,金水 索凌路北段,null,无,商品房,普通住宅,平层,板楼,2022-04-05
南北,3室2厅1卫,低层,118, 17627 ,中装修,208, 鑫苑名家都市家园,金水 北站,null,有,商品房,普通住宅,平层,板楼,2022-03-31
南,3室2厅1卫,低层,88.46, 15261 ,中装修,135, 建业花园里,惠济 北大学城,null,无,商品房,普通住宅,平层,板楼,2022-04-04
南北,3室2厅2卫,高层,134.7, 17446 ,精装修,235, 瀚海泰苑,金水 陈寨,null,有,商品房,普通住宅,平层,板楼,2022-03-20
南,3室2厅1卫,低层,88.46, 15261 ,中装修,135, 建业花园里,惠济 北大学城,null,无,商品房,普通住宅,平层,板楼,2022-04-04
南,3室2厅1卫,中层,89, 18315 ,精装修,163, 正弘澜庭叙,惠济 北大学城,null,有,商品房,普通住宅,平层,板楼,2022-04-09
南,3室2厅1卫,中层,89, 18315 ,精装修,163, 正弘澜庭叙,惠济 北大学城,null,有,商品房,普通住宅,平层,板楼,2022-04-09
北,2室1厅1卫,高层,68, 14118 ,精装修,96, 山顶御金城,金水 北站,null,无,商品房,普通住宅,平层,板楼,2022-03-21
北,2室1厅1卫,高层,68, 14118 ,精装修,96, 山顶御金城,金水 北站,null,无,商品房,普通住宅,平层,板楼,2022-03-21
南北,3室2厅1卫,低层,89, 16404 ,毛坯,146, 保利海上五月花,金水 新北站,null,无,商品房,普通住宅,平层,板楼,2022-02-28
南北,3室1厅1卫,低层,114.17, 12998 ,中装修,148.4, 教育学院家属院,金水 北站,null,有,商品房,普通住宅,平层,板楼,2022-03-28
南北,3室2厅1卫,低层,90, 18444 ,中装修,166, 金晨嘉园,金水 陈寨,null,有,商品房,普通住宅,平层,板楼,2022-03-05
南北,3室1厅1卫,低层,114.17, 12998 ,中装修,148.4, 教育学院家属院,金水 北站,null,有,商品房,普通住宅,平层,板楼,2022-03-28
南北,3室2厅1卫,低层,90, 18444 ,中装修,166, 金晨嘉园,金水 陈寨,null,有,商品房,普通住宅,平层,板楼,2022-03-05
南,3室2厅1卫,高层,89, 15730 ,毛坯,140, 融创珑府,金水 索凌路北段,null,有,商品房,普通住宅,平层,板楼,2022-03-16
东北,1室1厅1卫,高层,39.9, 13534 ,豪华装修,54, 非常SOHO,金水 枣庄,null,有,商品房,普通住宅,平层,板楼,2022-03-30
东,2室2厅1卫,低层,84.6, 12530 ,简装修,106, 琥珀名城一期,金水 汽配大世界,null,有,商品房,普通住宅,平层,板楼,2022-02-12
东,2室2厅1卫,低层,84.6, 12530 ,简装修,106, 琥珀名城一期,金水 汽配大世界,null,有,商品房,普通住宅,平层,板楼,2022-02-12
南北,3室2厅2卫,高层,144, 20000 ,毛坯,288, 碧源月湖,惠济 北大学城,null,无,商品房,普通住宅,平层,板楼,2022-04-10
东,2室2厅1卫,低层,82, 14634 ,毛坯,120, 和昌悦澜,金水 新北站,null,无,商品房,普通住宅,平层,板楼,2022-04-07
东,2室2厅1卫,低层,82, 14634 ,毛坯,120, 和昌悦澜,金水 新北站,null,无,商品房,普通住宅,平层,板楼,2022-04-07
南北,2室2厅1卫,高层,86.03, 16738 ,精装修,144, 迎宾路3号住宅,惠济 北大学城,null,无,商品房,普通住宅,平层,板楼,2022-02-18
南北,3室2厅1卫,低层,87, 15977 ,精装修,139, 天地湾,惠济 北大学城,null,无,商品房,普通住宅,平层,板楼,2022-04-05
南北,3室2厅1卫,低层,89, 16292 ,毛坯,145, 锦艺金水湾,金水 索凌路北段,null,无,商品房,普通住宅,平层,板楼,2022-04-08
南北,3室2厅1卫,低层,89, 16292 ,毛坯,145, 锦艺金水湾,金水 索凌路北段,null,无,商品房,普通住宅,平层,板楼,2022-04-08
南北,3室2厅1卫,高层,120, 12083 ,中装修,145, 华瑞紫桂苑,金水 海洋馆,null,有,商品房,普通住宅,平层,板楼,2022-03-27
南,2室2厅1卫,高层,89, 15169 ,精装修,135, 山顶御鑫城,金水 北站,null,有,商品房,普通住宅,平层,板楼,2022-03-31
南北,3室2厅1卫,高层,120, 12083 ,中装修,145, 华瑞紫桂苑,金水 海洋馆,null,有,商品房,普通住宅,平层,板楼,2022-03-27
南,2室2厅1卫,高层,89, 15169 ,精装修,135, 山顶御鑫城,金水 北站,null,有,商品房,普通住宅,平层,板楼,2022-03-31
南北,3室2厅2卫,低层,118.13, 15491 ,中装修,183, 民安北郡,惠济 北大学城,null,有,商品房,普通住宅,平层,板楼,2022-02-15
南北,3室2厅2卫,低层,118.13, 15491 ,中装修,183, 民安北郡,惠济 北大学城,null,有,商品房,普通住宅,平层,板楼,2022-02-15
南北,3室2厅2卫,中层,115, 15652 ,中装修,180, 美景麟起城,惠济 北大学城,null,无,商品房,普通住宅,平层,板楼,2022-03-31
南,3室2厅1卫,中层,116.38, 11686 ,精装修,136, 明天花园,金水 绿荫广场,null,有,商品房,普通住宅,平层,板楼,2022-04-11
南,3室2厅1卫,高层,89, 15730 ,毛坯,140, 融创珑府,金水 索凌路北段,null,无,商品房,普通住宅,平层,板楼,2022-04-05
南北,3室2厅1卫,高层,86.11, 16258 ,中装修,140, 美景麟起城,惠济 北大学城,null,无,商品房,普通住宅,平层,板楼,2022-03-31
南,2室2厅1卫,高层,89, 15169 ,精装修,135, 山顶御鑫城,金水 北站,null,有,商品房,普通住宅,平层,板楼,2022-03-30
南,3室2厅1卫,高层,89, 15730 ,毛坯,140, 融创珑府,金水 索凌路北段,null,无,商品房,普通住宅,平层,板楼,2022-04-05
南,2室2厅1卫,高层,89, 15169 ,精装修,135, 山顶御鑫城,金水 北站,null,有,商品房,普通住宅,平层,板楼,2022-03-30
南北,3室2厅2卫,高层,144, 20000 ,毛坯,288, 碧源月湖,惠济 北大学城,null,有,商品房,普通住宅,平层,板楼,2022-04-09
东,4室2厅2卫,低层,140, 13350 ,毛坯,186.9, 民安北郡,惠济 北大学城,null,无,商品房,普通住宅,平层,板楼,2022-03-06
南北,3室2厅2卫,高层,144, 20000 ,毛坯,288, 碧源月湖,惠济 北大学城,null,有,商品房,普通住宅,平层,板楼,2022-04-09
南北,4室2厅2卫,高层,140, 18214 ,毛坯,255, 保利海上五月花,金水 新北站,null,无,商品房,普通住宅,平层,板楼,2022-04-01
南北,6室2厅2卫,高层,208, 11298 ,中装修,235, 四月天,金水 海洋馆,null,无,商品房,普通住宅,平层,板楼,2022-03-09
南,3室2厅1卫,低层,89, 16517 ,精装修,147, 锦艺金水湾,金水 索凌路北段,null,无,商品房,普通住宅,平层,板楼,2022-03-20
南北,3室2厅1卫,低层,90, 18444 ,中装修,166, 金晨嘉园,金水 陈寨,null,有,商品房,普通住宅,平层,板楼,2022-03-03
南北,3室2厅1卫,高层,86.11, 16258 ,中装修,140, 美景麟起城,惠济 北大学城,null,无,商品房,普通住宅,平层,板楼,2022-03-16
南北,2室1厅1卫,低层,95.14, 12298 ,精装修,117, 主语城,金水 索凌路北段,null,有,商品房,普通住宅,平层,板楼,2022-03-21
南北,3室2厅1卫,高层,86.11, 16258 ,中装修,140, 美景麟起城,惠济 北大学城,null,无,商品房,普通住宅,平层,板楼,2022-03-16
东,3室2厅2卫,中层,115, 12696 ,精装修,146, 正弘春晓,金水 绿荫广场,null,有,商品房,普通住宅,平层,板楼,2022-02-13
南北,3室2厅1卫,低层,90, 18444 ,中装修,166, 金晨嘉园,金水 陈寨,null,无,商品房,普通住宅,平层,板楼,2022-03-07
南北,4室2厅2卫,高层,128.5, 16576 ,中装修,213, 融创珑府,金水 索凌路北段,null,有,商品房,普通住宅,平层,板楼,2022-03-24
南北,3室2厅1卫,低层,90, 18444 ,中装修,166, 金晨嘉园,金水 陈寨,null,无,商品房,普通住宅,平层,板楼,2022-03-07
南北,4室2厅2卫,高层,128.5, 16576 ,中装修,213, 融创珑府,金水 索凌路北段,null,有,商品房,普通住宅,平层,板楼,2022-03-24
南北,3室2厅2卫,高层,129.71, 17732 ,精装修,230, 天伦星钻,金水 未来大厦,null,无,商品房,普通住宅,平层,板楼,2022-03-18
南北,3室2厅2卫,高层,129.71, 17732 ,精装修,230, 天伦星钻,金水 未来大厦,null,无,商品房,普通住宅,平层,板楼,2022-03-18
南,3室2厅1卫,中层,113, 11504 ,中装修,130, 正弘春晓,金水 绿荫广场,null,无,商品房,普通住宅,平层,板楼,2022-04-11
南北,3室2厅2卫,高层,125, 16800 ,精装修,210, 建业花园里,惠济 北大学城,null,无,商品房,普通住宅,平层,板楼,2022-03-20
南北,3室2厅2卫,高层,126.06, 14358 ,中装修,181, 碧源月湖,惠济 北大学城,null,无,商品房,普通住宅,平层,板楼,2022-04-09
南,2室2厅1卫,中层,85.62, 15767 ,中装修,135, 金晨嘉园,金水 陈寨,null,有,商品房,普通住宅,平层,板楼,2022-04-08
南,2室2厅1卫,中层,85.62, 15767 ,中装修,135, 金晨嘉园,金水 陈寨,null,有,商品房,普通住宅,平层,板楼,2022-04-08
西,2室2厅1卫,低层,73, 15479 ,中装修,113, 金成时代广场,金水 财富广场,null,无,商品房,普通住宅,平层,板楼,2022-02-25
南北,4室2厅2卫,高层,151.8, 13702 ,中装修,208, 汉飞城市公园一期,金水 汽配大世界,null,有,商品房,普通住宅,平层,板楼,2022-03-24
南北,4室2厅2卫,高层,151.8, 13702 ,中装修,208, 汉飞城市公园一期,金水 汽配大世界,null,有,商品房,普通住宅,平层,板楼,2022-03-24
南,3室2厅1卫,高层,109, 19174 ,精装修,209, 嘉辰丽景苑,金水 北站,null,无,商品房,普通住宅,平层,板楼,2022-03-11
南,3室2厅1卫,中层,89, 18315 ,精装修,163, 正弘澜庭叙,惠济 北大学城,null,有,商品房,普通住宅,平层,板楼,2022-04-09
南北,3室2厅2卫,低层,130.1, 19831 ,精装修,258, 正弘澜庭叙,惠济 北大学城,null,有,商品房,普通住宅,平层,板楼,2022-03-16
南,3室2厅2卫,高层,143.14, 22356 ,精装修,320, 广汇PAMA,金水 未来大厦,null,有,商品房,普通住宅,平层,板楼,2022-03-07
南北,3室2厅2卫,低层,118.13, 15491 ,中装修,183, 民安北郡,惠济 北大学城,null,有,商品房,普通住宅,平层,板楼,2022-02-15
南北,3室2厅1卫,中层,88.1, 17026 ,毛坯,150, 锦艺金水湾,金水 索凌路北段,null,无,商品房,普通住宅,平层,板楼,2022-04-08
南北,3室2厅1卫,高层,89, 18539 ,中装修,165, 康桥朗城,金水 新北站,null,无,商品房,普通住宅,平层,板楼,2022-03-30
南,3室2厅1卫,中层,88.31, 18684 ,简装修,165, 正弘澜庭叙,惠济 北大学城,null,有,商品房,普通住宅,平层,板楼,2022-04-09
东,3室1厅1卫,高层,87.8, 20159 ,毛坯,177, 河南省农科院东家属院,金水 枣庄,null,有,商品房,普通住宅,平层,板楼,2022-03-28
南,3室2厅1卫,中层,88.31, 18684 ,简装修,165, 正弘澜庭叙,惠济 北大学城,null,有,商品房,普通住宅,平层,板楼,2022-04-09
东,3室1厅1卫,高层,87.8, 20159 ,毛坯,177, 河南省农科院东家属院,金水 枣庄,null,有,商品房,普通住宅,平层,板楼,2022-03-28
南北,3室2厅1卫,中层,87.6, 14155 ,中装修,124, 天伦琥珀名城,金水 汽配大世界,null,有,商品房,普通住宅,平层,板楼,2022-04-09
南北,4室2厅1卫,高层,135.85, 19507 ,毛坯,265, 保利海上五月花,金水 新北站,null,有,商品房,普通住宅,平层,板楼,2022-02-15
南北,3室2厅1卫,中层,87.6, 14155 ,中装修,124, 天伦琥珀名城,金水 汽配大世界,null,有,商品房,普通住宅,平层,板楼,2022-04-09
南北,4室2厅1卫,高层,135.85, 19507 ,毛坯,265, 保利海上五月花,金水 新北站,null,有,商品房,普通住宅,平层,板楼,2022-02-15
南北,3室2厅2卫,高层,144, 18403 ,中装修,265, 非常国际一期,金水 枣庄,null,有,商品房,普通住宅,平层,板楼,2022-03-26
南北,3室2厅2卫,高层,144, 18403 ,中装修,265, 非常国际一期,金水 枣庄,null,有,商品房,普通住宅,平层,板楼,2022-03-26
南北,3室2厅1卫,高层,115.6, 15398 ,中装修,178, 美景麟起城,惠济 北大学城,null,有,商品房,普通住宅,平层,板楼,2022-03-10
南,2室2厅1卫,高层,87.37, 18313 ,中装修,160, 山顶御鑫城,金水 北站,null,有,商品房,普通住宅,平层,板楼,2022-02-20
南,2室2厅1卫,高层,87.37, 18313 ,中装修,160, 山顶御鑫城,金水 北站,null,有,商品房,普通住宅,平层,板楼,2022-02-20
南北,3室2厅2卫,中层,113, 18142 ,中装修,205, 君悦城,金水 财富广场,null,无,商品房,普通住宅,平层,板楼,2022-02-12
南北,3室2厅1卫,高层,89, 17730 ,精装修,157.8, 和昌悦澜,金水 新北站,null,无,商品房,普通住宅,平层,板楼,2022-04-13
东南,2室1厅1卫,低层,87.28, 13749 ,精装修,120, 鑫苑逸品香山,惠济 北大学城,null,有,商品房,普通住宅,平层,板楼,2022-03-31
南北,3室2厅1卫,高层,89, 18539 ,中装修,165, 康桥朗城,金水 新北站,null,有,商品房,普通住宅,平层,板楼,2022-04-05
东,3室2厅1卫,高层,97, 11856 ,简装修,115, 正弘春晓,金水 绿荫广场,null,无,商品房,普通住宅,平层,板楼,2022-04-11
南北,3室2厅1卫,低层,90, 18444 ,中装修,166, 金晨嘉园,金水 陈寨,null,无,商品房,普通住宅,平层,板楼,2022-03-07
南北,3室2厅1卫,低层,90, 18444 ,中装修,166, 金晨嘉园,金水 陈寨,null,无,商品房,普通住宅,平层,板楼,2022-03-07
南北,3室2厅1卫,中层,147, 19592 ,精装修,288, 广汇PAMA,金水 未来大厦,null,有,商品房,普通住宅,平层,板楼,2022-03-19
南,2室2厅1卫,低层,92, 14130 ,中装修,130, 国泰罗马假日,金水 汽配大世界,null,无,商品房,普通住宅,平层,板楼,2022-03-11
南,2室2厅1卫,低层,92, 14130 ,中装修,130, 国泰罗马假日,金水 汽配大世界,null,无,商品房,普通住宅,平层,板楼,2022-03-11
东,2室2厅1卫,高层,78.85, 17121 ,精装修,135, 金成时代广场,金水 财富广场,null,无,商品房,普通住宅,平层,板楼,2022-02-12
南北,4室2厅2卫,中层,129, 25581 ,精装修,330, 中海锦苑,金水 省中医院,null,有,商品房,普通住宅,平层,板楼,2022-04-04
北,2室2厅1卫,中层,70.23, 14666 ,简装修,103, 恒升府第,金水 北站,null,无,商品房,普通住宅,平层,板楼,2022-03-20
南,2室2厅1卫,高层,89, 15562 ,毛坯,138.5, 山顶御鑫城,金水 北站,null,有,商品房,普通住宅,平层,板楼,2022-02-20
北,2室2厅1卫,中层,70.23, 14666 ,简装修,103, 恒升府第,金水 北站,null,无,商品房,普通住宅,平层,板楼,2022-03-20
南,2室2厅1卫,高层,89, 15562 ,毛坯,138.5, 山顶御鑫城,金水 北站,null,有,商品房,普通住宅,平层,板楼,2022-02-20
南,2室2厅1卫,高层,99, 16162 ,精装修,160, 金晨嘉园,金水 陈寨,null,有,商品房,普通住宅,平层,板楼,2022-02-25
南,2室2厅1卫,高层,99, 16162 ,精装修,160, 金晨嘉园,金水 陈寨,null,有,商品房,普通住宅,平层,板楼,2022-02-25
南北,3室2厅2卫,中层,137, 15328 ,中装修,210, 鑫苑逸品香山,惠济 北大学城,null,有,商品房,普通住宅,平层,板楼,2022-03-18
南北,3室2厅2卫,中层,137, 15328 ,中装修,210, 鑫苑逸品香山,惠济 北大学城,null,有,商品房,普通住宅,平层,板楼,2022-03-18
南北,3室2厅2卫,低层,136.8, 16228 ,中装修,222, 永威迎宾府,惠济 北大学城,null,无,商品房,普通住宅,平层,板楼,2022-02-27
南北,3室2厅1卫,低层,136, 16912 ,精装修,230, 阳光新城,金水 北站,null,有,商品房,普通住宅,平层,板楼,2022-03-21
南北,3室2厅1卫,低层,88, 22273 ,精装修,196, 中海锦苑,金水 省中医院,null,有,商品房,普通住宅,平层,板楼,2022-02-23
南北,3室2厅1卫,中层,137.21, 19459 ,精装修,267, 永威迎宾府,惠济 北大学城,null,无,商品房,普通住宅,平层,板楼,2022-04-13
南北,3室2厅1卫,低层,88, 22273 ,精装修,196, 中海锦苑,金水 省中医院,null,有,商品房,普通住宅,平层,板楼,2022-02-23
南北,3室2厅1卫,中层,137.21, 19459 ,精装修,267, 永威迎宾府,惠济 北大学城,null,无,商品房,普通住宅,平层,板楼,2022-04-13
南北,3室2厅1卫,高层,104, 17308 ,精装修,180, 君悦城,金水 财富广场,null,有,商品房,普通住宅,平层,板楼,2022-03-27
东南,5室2厅2卫,低层,176, 40909 ,精装修,720, 阳光新城,金水 北站,null,无,商品房,普通住宅,平层,板楼,2022-03-20
南北,3室2厅1卫,高层,104, 17308 ,精装修,180, 君悦城,金水 财富广场,null,有,商品房,普通住宅,平层,板楼,2022-03-27
东,3室2厅1卫,低层,91, 18132 ,简装修,165, 金晨嘉园,金水 陈寨,null,有,商品房,普通住宅,平层,板楼,2022-02-25
南北,3室2厅2卫,高层,140, 14643 ,毛坯,205, 锦艺金水湾,金水 索凌路北段,null,无,商品房,普通住宅,平层,板楼,2022-03-20
南北,3室2厅2卫,高层,140, 14643 ,毛坯,205, 锦艺金水湾,金水 索凌路北段,null,无,商品房,普通住宅,平层,板楼,2022-03-20
南,2室2厅1卫,高层,91, 12747 ,简装修,116, 天伦水晶城,金水 陈寨,null,无,商品房,普通住宅,平层,板楼,2022-03-26
南北,3室2厅1卫,中层,123, 11626 ,中装修,143, 正商北云鹤花园,金水 北站,null,有,商品房,普通住宅,平层,板楼,2022-04-04
东,2室1厅1卫,高层,69, 16377 ,中装修,113, 和昌悦澜,金水 新北站,null,有,商品房,普通住宅,平层,板楼,2022-03-28
东,1室1厅1卫,低层,60, 18333 ,毛坯,110, 圣菲城一期,金水 徐寨,null,有,商品房,普通住宅,平层,板楼,2022-02-20
东,2室1厅1卫,高层,69, 16377 ,中装修,113, 和昌悦澜,金水 新北站,null,有,商品房,普通住宅,平层,板楼,2022-03-28
东,1室1厅1卫,低层,60, 18333 ,毛坯,110, 圣菲城一期,金水 徐寨,null,有,商品房,普通住宅,平层,板楼,2022-02-20
南,2室2厅1卫,高层,89, 15169 ,精装修,135, 山顶御鑫城,金水 北站,null,有,商品房,普通住宅,平层,板楼,2022-03-30
西北,3室2厅1卫,中层,131, 27863 ,精装修,365, 瑞园,金水 经五路,null,有,商品房,普通住宅,平层,板楼,2022-04-11
南,2室2厅1卫,高层,89, 15169 ,精装修,135, 山顶御鑫城,金水 北站,null,有,商品房,普通住宅,平层,板楼,2022-03-30
